Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Transaction_Frequency,Amount_ZScore,Is_Night_Transaction,Transaction_Velocity,Location_Anomaly,Transaction_Acceleration,Device_Anomaly
T25296,2612,4689.2,Bank Transfer,0.0,Tablet,Los Angeles,4,39,2,Net Banking,0.4358974358974359,1.2571810294196368,1,1.5384615384615383,1,0.32075471698113206,1
T23503,1458,4155.51,ATM Withdrawal,10.0,Desktop,San Francisco,3,119,14,Net Banking,0.1092436974789916,1.0979904324425616,0,3.5294117647058822,1,1.9361702127659575,1
T29691,4670,,ATM Withdrawal,3.0,Desktop,Seattle,3,52,5,Net Banking,0.34615384615384615,,1,2.8846153846153846,1,0.7563025210084034,1
T46295,2764,1043.65,Bank Transfer,5.0,Mobile,,0,32,9,Debit Card,0.375,-1.0441337279939915,1,8.4375,1,1.2413793103448276,1
T42420,2415,2654.34,Bank Transfer,8.0,Tablet,Chicago,2,29,12,UPI,0.6551724137931034,0.37198586997953537,0,12.0,1,1.6521739130434783,1
T29625,3450,4004.25,Online Purchase,7.0,Mobile,Miami,0,33,2,Credit Card,0.2727272727272727,1.0939636845660652,0,1.8181818181818181,1,0.5294117647058824,1
T24415,1757,795.8,Online Purchase,20.0,Tablet,Miami,4,119,10,Net Banking,0.15126050420168066,-1.0802620637628695,0,2.5210084033613445,1,1.2857142857142858,1
T24743,3538,754.77,Online Purchase,6.0,Desktop,Houston,2,8,12,Debit Card,2.125,-0.9389301081746577,1,12.0,1,1.3421052631578947,1
T41353,2101,3558.25,Bank Transfer,14.0,Mobile,Chicago,0,48,3,UPI,0.25,0.8438788242506412,0,1.875,1,0.48648648648648646,0
T8859,3068,1416.07,Bill Payment,18.0,Tablet,New York,2,39,10,Credit Card,0.4358974358974359,-0.727049690099382,0,7.692307692307692,1,1.3821138211382114,1
T26282,2769,3244.1,POS Payment,15.0,Tablet,Seattle,1,5,11,UPI,1.6,0.7457816207182691,0,11.0,1,1.6296296296296295,1
T3420,3260,,ATM Withdrawal,21.0,Desktop,Chicago,3,119,3,Debit Card,0.15966386554621848,,0,0.7563025210084033,1,0.4672131147540983,1
T33225,4955,2543.11,Bill Payment,4.0,Tablet,Los Angeles,2,21,1,Debit Card,0.6666666666666666,0.3274572497290951,1,1.0,1,0.14893617021276595,1
T40493,4995,1290.58,Bill Payment,14.0,Desktop,Houston,0,77,12,Net Banking,0.18181818181818182,-0.8473693657271064,0,4.675324675324675,1,1.6633663366336633,1
T34734,4889,1082.22,Online Purchase,10.0,Mobile,Miami,4,10,9,Debit Card,0.8,-0.43181987537182975,0,9.0,1,1.1612903225806452,1
T33106,2963,1684.37,ATM Withdrawal,23.0,,Houston,0,37,14,UPI,0.5405405405405406,-0.6527380321201446,0,11.35135135135135,1,1.6666666666666665,1
T3181,1656,1787.8,ATM Withdrawal,7.0,Tablet,New York,3,90,11,Credit Card,0.2,-0.6867117678395809,0,3.6666666666666665,1,1.2611464968152868,1
T24529,2918,3294.94,Bank Transfer,10.0,Desktop,Los Angeles,0,70,12,Debit Card,0.14285714285714285,0.3619497768365945,0,5.142857142857142,1,1.6216216216216215,1
T42340,1413,2797.6,Bill Payment,9.0,Tablet,Miami,4,90,2,Net Banking,0.1,0.12971931966529954,0,0.6666666666666666,1,0.23376623376623376,1
T39597,4892,3827.95,Bank Transfer,13.0,Mobile,Miami,0,56,13,Net Banking,0.23214285714285715,0.7060373650186471,0,6.964285714285714,1,1.6407766990291262,1
T13060,2564,730.91,Bill Payment,20.0,Tablet,Chicago,1,83,1,Invalid Method,0.1927710843373494,-1.0224137002300708,0,0.3614457831325301,1,0.18181818181818182,1
T10193,1225,,ATM Withdrawal,5.0,Tablet,Los Angeles,1,74,13,UPI,0.22972972972972974,,1,5.27027027027027,1,1.7131782945736436,1
T8648,2141,1867.93,Bill Payment,16.0,Mobile,San Francisco,2,85,4,Net Banking,0.2823529411764706,-0.07224358630603475,0,1.4117647058823528,1,0.6442953020134229,1
T24756,3740,3182.42,Online Purchase,4.0,Desktop,Boston,3,119,14,UPI,0.08403361344537816,0.7444798137145007,1,3.5294117647058822,1,1.627906976744186,1
T21426,1638,2310.74,ATM Withdrawal,3.0,Tablet,Los Angeles,3,77,10,Debit Card,0.2077922077922078,-0.23269831131553742,1,3.8961038961038956,1,1.25,1
T660,3479,4055.0,Bank Transfer,10.0,Mobile,Houston,1,41,4,Invalid Method,0.24390243902439024,1.170826646364751,0,2.926829268292683,1,0.5714285714285714,1
T29616,4742,4963.15,ATM Withdrawal,12.0,Desktop,Seattle,1,10,6,Debit Card,1.1,1.9644358035141452,0,6.0,1,0.9041095890410958,1
T35590,2130,3544.59,Bank Transfer,13.0,Tablet,Los Angeles,2,110,8,Debit Card,0.09090909090909091,0.6958572987944271,0,2.181818181818182,1,0.9523809523809523,1
T46179,3780,2860.02,Online Purchase,17.0,Tablet,San Francisco,0,102,9,,0.1568627450980392,-0.046064969076813754,0,2.6470588235294117,1,1.0212765957446808,1
T29839,1097,4275.14,Bill Payment,16.0,Tablet,Miami,4,23,12,Net Banking,0.43478260869565216,0.8896558806872527,0,12.0,1,1.8181818181818183,0
T17371,3063,2871.29,ATM Withdrawal,20.0,Tablet,Seattle,3,56,2,,0.35714285714285715,0.30108063384326655,0,1.0714285714285714,1,0.3053435114503817,1
T470,3524,4673.46,Bill Payment,20.0,Mobile,San Francisco,2,54,4,Net Banking,0.2777777777777778,1.625653374536246,0,2.2222222222222223,1,0.5454545454545455,1
T46350,4202,2225.83,POS Payment,,Tablet,San Francisco,0,66,2,Invalid Method,0.19696969696969696,-0.03341915710313191,0,0.9090909090909091,1,0.4406779661016949,1
T45635,1466,4643.31,ATM Withdrawal,19.0,,Miami,2,102,8,Credit Card,0.09803921568627451,1.1162526447820973,0,2.3529411764705883,1,0.8888888888888888,1
T35839,1984,1869.33,ATM Withdrawal,2.0,Desktop,Chicago,4,96,1,Debit Card,0.17708333333333334,-0.5826032324374635,1,0.3125,1,0.13385826771653542,1
T42548,1323,1642.98,Bill Payment,5.0,Tablet,Boston,0,103,13,Debit Card,0.06796116504854369,-0.33055941133309275,1,3.7864077669902914,1,1.542372881355932,1
T15698,1081,2300.82,ATM Withdrawal,4.0,Tablet,San Francisco,0,46,8,Debit Card,0.3695652173913043,0.20810996737588025,1,5.217391304347826,1,1.0074074074074073,1
T20213,2957,,Bank Transfer,0.0,,Seattle,4,41,1,UPI,0.36585365853658536,,1,0.7317073170731707,1,0.14285714285714285,1
T29836,3126,227.47,Online Purchase,4.0,Unknown Device,Los Angeles,1,103,1,Debit Card,0.14563106796116504,-1.4241675490841843,1,0.29126213592233013,1,0.125,1
T22375,1841,1708.9,Bank Transfer,2.0,Mobile,Seattle,2,97,9,Debit Card,0.16494845360824742,-0.4631966557111039,1,2.783505154639175,1,1.3714285714285714,1
T4885,1902,3864.57,Online Purchase,5.0,Tablet,Houston,0,7,11,Debit Card,1.2857142857142858,-0.2839086519965982,1,11.0,1,1.2222222222222223,1
T15412,4217,4720.32,Bank Transfer,15.0,Tablet,Chicago,2,31,5,Debit Card,0.4838709677419355,1.455203356269751,0,4.838709677419354,1,0.576923076923077,1
T37282,4163,2634.52,POS Payment,21.0,Mobile,Seattle,3,92,9,UPI,0.14130434782608695,0.3031269062729127,0,2.934782608695652,1,1.2717391304347827,1
T49161,2283,3741.61,Bank Transfer,11.0,Tablet,Miami,0,41,1,UPI,0.5365853658536586,0.3404617091373028,0,0.7317073170731707,1,0.1301775147928994,1
T39401,4586,3888.88,Online Purchase,17.0,Desktop,,1,59,4,Net Banking,0.0847457627118644,-0.4792002710611673,0,2.0338983050847457,1,0.6666666666666666,0
T33819,4775,1362.73,Online Purchase,23.0,Unknown Device,Seattle,1,24,14,Debit Card,0.625,-0.6615475927928464,0,14.0,1,1.5555555555555556,1
T29745,4959,1083.67,POS Payment,9.0,Tablet,San Francisco,0,17,13,Net Banking,1.0,-0.8817954653183392,0,13.0,1,1.3154761904761905,1
T46358,1472,2007.51,POS Payment,17.0,,Houston,4,78,11,Credit Card,0.19230769230769232,0.09571118647035241,0,4.230769230769231,1,1.6019417475728157,1
T9074,1190,754.86,Bank Transfer,23.0,Desktop,Chicago,4,50,8,Credit Card,0.32,-1.2201126224381889,0,4.8,1,1.0940170940170941,1
T16846,4100,3781.51,Bank Transfer,11.0,Mobile,Houston,4,73,5,Debit Card,0.1643835616438356,0.570804100736085,0,2.0547945205479454,1,0.6,1
T33684,3397,4723.39,ATM Withdrawal,10.0,Tablet,Chicago,3,71,12,Net Banking,0.2112676056338028,1.309401271937883,0,5.070422535211268,1,2.0454545454545454,1
T48429,4750,298.88,Bank Transfer,15.0,Mobile,San Francisco,4,93,8,Credit Card,0.12903225806451613,-1.7976283361300065,0,2.5806451612903225,1,1.2631578947368423,1
T41352,2039,4562.75,Online Purchase,3.0,Tablet,Los Angeles,1,67,3,Debit Card,0.1791044776119403,1.091918784429795,1,1.3432835820895521,1,0.39560439560439564,1
T38905,3803,227.28,POS Payment,7.0,Tablet,Seattle,3,14,1,,1.0,-0.4724352150092658,0,1.0,1,0.14583333333333334,1
T47182,4116,1013.23,ATM Withdrawal,18.0,Mobile,New York,0,82,4,Net Banking,0.10975609756097561,-0.5162951508587584,0,1.4634146341463414,1,0.46153846153846156,1
T47694,2473,4426.64,Online Purchase,17.0,Desktop,Miami,4,33,8,Credit Card,0.5151515151515151,1.7218222008345456,0,7.2727272727272725,1,1.0225563909774436,1
T47721,1564,2520.87,POS Payment,6.0,Mobile,New York,3,85,2,Net Banking,0.12941176470588237,0.28184825198501356,1,0.7058823529411764,1,0.2650602409638554,1
T33674,4570,64.62,ATM Withdrawal,20.0,Mobile,Houston,4,40,5,Credit Card,0.275,-0.45751753362525976,0,3.75,1,0.5045871559633028,1
T37859,4267,4111.69,POS Payment,1.0,Desktop,Houston,4,33,1,UPI,0.36363636363636365,1.0041075939430988,1,0.9090909090909091,1,0.14814814814814814,1
T4409,3379,3308.56,POS Payment,6.0,Desktop,Miami,2,26,1,Net Banking,0.46153846153846156,0.23039330521745388,1,1.0,1,0.1348314606741573,1
T34204,2678,4595.86,Bank Transfer,,Mobile,,3,111,6,UPI,0.15315315315315314,1.182356158699637,0,1.6216216216216215,1,0.7786259541984732,1
T40653,2890,2753.81,Bank Transfer,4.0,Mobile,San Francisco,0,60,11,Debit Card,0.3333333333333333,0.308234383763583,1,5.5,1,1.5384615384615383,1
T17005,1738,4762.48,POS Payment,5.0,Mobile,Chicago,4,82,5,Net Banking,0.14634146341463414,1.728329635850317,1,1.829268292682927,1,0.5882352941176471,1
T2727,2799,2534.35,Online Purchase,3.0,Mobile,Houston,1,51,5,UPI,0.2549019607843137,0.37641951301281545,1,2.9411764705882355,1,0.8024691358024691,1
T33032,1176,4929.21,Bank Transfer,1.0,Mobile,Houston,1,36,12,UPI,0.4166666666666667,1.5396428844155325,1,10.0,1,1.6822429906542056,1
T28884,4106,2928.49,Online Purchase,0.0,Desktop,Seattle,4,64,9,Net Banking,0.15625,0.6775479858259946,1,4.21875,1,1.153846153846154,1
T18354,2516,2307.68,Online Purchase,15.0,Mobile,Los Angeles,4,1,8,,13.0,0.004725576696588899,0,8.0,1,1.0721649484536082,1
T24657,1998,356.67,ATM Withdrawal,15.0,Mobile,Houston,3,108,2,Net Banking,0.14814814814814814,-1.1316817129052592,0,0.5555555555555556,1,0.2909090909090909,1
T34233,3521,4679.85,Bill Payment,10.0,Desktop,Los Angeles,0,8,2,Credit Card,1.875,1.496437183285965,0,2.0,1,0.27522935779816515,1
T44547,3474,4275.78,Bank Transfer,14.0,Tablet,New York,3,29,1,Debit Card,0.3793103448275862,1.097846579902054,0,1.0,1,0.2156862745098039,1
T21671,3950,2554.71,Bill Payment,18.0,Mobile,New York,2,36,1,Debit Card,0.4722222222222222,-0.3033311593545095,0,0.8333333333333334,1,0.13076923076923078,1
T11668,1230,134.08,ATM Withdrawal,20.0,Tablet,Miami,2,10,1,Credit Card,1.5,-1.1753922748186967,0,1.0,1,0.11811023622047244,1
T28837,4728,3801.57,Bank Transfer,19.0,Desktop,Boston,4,92,11,UPI,0.25,0.8413857912236768,0,3.5869565217391304,1,1.7692307692307692,1
T38799,2159,1407.6,POS Payment,14.0,Desktop,Miami,4,117,5,,0.1282051282051282,-0.34866677681519376,0,1.2820512820512822,1,0.6818181818181819,1
T15909,3365,2798.99,ATM Withdrawal,18.0,Tablet,Los Angeles,4,52,14,Credit Card,0.3269230769230769,-0.10920887028971922,0,8.076923076923077,1,1.934959349593496,1
T4234,3940,1339.36,Bank Transfer,11.0,Desktop,Miami,1,81,10,Debit Card,0.20987654320987653,-0.3705865407898283,0,3.7037037037037033,1,1.349206349206349,1
T34921,2186,,Bank Transfer,,Desktop,Los Angeles,1,29,5,Debit Card,0.4482758620689655,,0,5.0,1,0.9285714285714285,1
T13633,2587,2445.15,ATM Withdrawal,10.0,Mobile,Chicago,3,53,9,Net Banking,0.20754716981132076,-0.386056976141552,0,5.09433962264151,1,1.622950819672131,1
T36474,2002,906.56,POS Payment,7.0,Mobile,Los Angeles,2,40,10,Net Banking,0.3,-0.9015426368694032,0,7.5,1,1.348314606741573,1
T39973,1701,696.1,Online Purchase,20.0,Desktop,Los Angeles,2,74,1,Net Banking,0.24324324324324326,-0.9122890431696566,0,0.4054054054054054,1,0.144,1
T46413,3335,3963.82,Bank Transfer,10.0,Desktop,San Francisco,2,100,8,Debit Card,0.11,0.8102934526034985,0,2.4,1,0.9887640449438201,1
T21912,3160,3114.12,Online Purchase,22.0,Desktop,Los Angeles,1,109,6,UPI,0.2018348623853211,0.3316736609816306,0,1.651376146788991,1,1.081967213114754,1
T38145,1939,1694.06,Online Purchase,11.0,Mobile,Seattle,0,16,8,Credit Card,0.75,-0.5595194260728374,0,8.0,1,1.0434782608695652,1
T21417,3977,1428.31,Online Purchase,0.0,Desktop,Miami,4,97,11,Debit Card,0.18556701030927836,-0.5710030390027966,1,3.402061855670103,1,1.3943661971830985,1
T15183,3877,3779.32,POS Payment,9.0,Tablet,Houston,0,45,9,Credit Card,0.13333333333333333,0.5179790697457302,0,6.0,1,1.3170731707317074,1
T47181,1972,2158.2,Bill Payment,21.0,Desktop,Chicago,1,109,3,UPI,0.1834862385321101,-0.7884532986215295,0,0.8256880733944955,1,0.36363636363636365,1
T31854,3273,2284.29,Bill Payment,4.0,Desktop,Houston,0,24,2,UPI,0.5,-0.2037521936034763,1,2.0,1,0.5,1
T13250,2129,479.16,Online Purchase,21.0,Desktop,Chicago,4,59,5,Credit Card,0.2711864406779661,-1.253814004231078,0,2.5423728813559325,1,0.851063829787234,1
T10950,2607,3640.9,Bank Transfer,,Tablet,Chicago,4,28,6,Credit Card,0.6071428571428571,0.793482762755573,0,6.0,1,0.9272727272727272,1
T49290,1555,1634.33,POS Payment,11.0,Mobile,Houston,2,110,8,Net Banking,0.12727272727272726,-0.259253241860414,0,2.181818181818182,1,1.0181818181818183,1
T40975,2206,4540.63,Bill Payment,16.0,Desktop,San Francisco,3,46,6,Debit Card,0.2608695652173913,-0.16942306631099258,0,3.913043478260869,1,1.0746268656716418,1
T16543,3746,13.51,Online Purchase,15.0,Desktop,San Francisco,2,109,14,Debit Card,0.14678899082568808,-1.9267614052018187,0,3.853211009174312,1,1.5342465753424657,1
T13642,2816,3552.81,POS Payment,20.0,Tablet,New York,2,17,8,Debit Card,0.7647058823529411,-0.007377417243901632,0,8.0,1,0.9904761904761905,1
T23913,4373,4031.12,POS Payment,0.0,Desktop,Miami,0,43,6,UPI,0.3488372093023256,0.8500720874707581,1,4.186046511627907,1,0.6870229007633588,1
T16189,3763,296.75,Bank Transfer,1.0,Mobile,New York,1,49,14,,0.2857142857142857,-1.1949939153399225,1,8.571428571428571,1,1.4848484848484849,1
T4247,1123,1633.87,Bank Transfer,17.0,Desktop,Seattle,4,102,13,Net Banking,0.10784313725490197,-0.011363822607582065,0,3.823529411764706,1,1.5714285714285714,1
T23411,2910,3641.51,Bank Transfer,3.0,Tablet,New York,0,5,9,Debit Card,2.8,0.9271992625326815,1,9.0,1,0.9618320610687022,1
T48669,4127,770.14,POS Payment,9.0,Desktop,Seattle,3,57,13,,0.14035087719298245,-1.2107722314084732,0,6.842105263157895,1,1.3866666666666667,0
T12790,3502,4184.67,Bank Transfer,18.0,Mobile,San Francisco,2,108,4,Debit Card,0.16666666666666666,1.1893703818096577,0,1.1111111111111112,1,0.6605504587155964,1
T26851,1462,4784.34,Bank Transfer,9.0,,New York,0,10,12,Net Banking,1.1,1.3930952345619343,0,12.0,1,1.5348837209302326,1
T26464,2144,4925.13,Bank Transfer,17.0,Unknown Device,,4,30,1,UPI,0.43333333333333335,1.5248365001675788,0,1.0,1,0.22033898305084745,1
T7206,2748,1430.46,ATM Withdrawal,0.0,,Seattle,1,19,8,Debit Card,0.6842105263157895,-0.5391183287817485,1,8.0,1,1.0097087378640777,1
T32091,4056,2653.12,Bill Payment,19.0,Tablet,Chicago,0,31,7,UPI,0.3548387096774194,-0.29386829205493264,0,6.774193548387096,1,1.0405405405405406,1
T26000,2987,2946.01,ATM Withdrawal,11.0,Tablet,Seattle,4,91,11,Net Banking,0.15384615384615385,0.3941879723147376,0,3.6263736263736264,1,1.3391304347826087,1
T2955,1335,2735.15,ATM Withdrawal,8.0,Mobile,Los Angeles,0,49,4,Net Banking,0.3673469387755102,0.29466496022645133,0,2.4489795918367347,1,0.5142857142857143,1
T17705,3804,1882.61,Online Purchase,1.0,Mobile,Houston,1,110,5,Credit Card,0.16363636363636364,-0.24096876349206395,1,1.3636363636363638,1,0.6428571428571429,1
T17161,3733,2618.15,Bank Transfer,1.0,Mobile,Houston,0,43,5,Credit Card,0.23255813953488372,-0.20311389660887894,1,3.488372093023256,1,0.6578947368421053,1
T26431,2772,2591.68,ATM Withdrawal,23.0,Tablet,Houston,3,64,11,UPI,0.375,-0.14896729063441844,0,5.15625,1,1.263157894736842,1
T24050,4937,844.02,Bank Transfer,1.0,Unknown Device,Chicago,3,25,9,UPI,0.68,-0.8980138317742091,1,9.0,1,1.3421052631578947,1
T30469,2359,2916.36,Bank Transfer,9.0,Desktop,San Francisco,4,6,6,UPI,3.0,0.20474536111358219,0,6.0,1,0.7397260273972603,1
T29323,3834,2687.64,ATM Withdrawal,4.0,Tablet,New York,4,63,4,Credit Card,0.20634920634920634,-0.5988938324445067,1,1.9047619047619047,1,0.5909090909090909,1
T17783,2723,4340.81,POS Payment,8.0,Tablet,San Francisco,2,47,2,UPI,0.2978723404255319,1.081804315777719,0,1.2765957446808511,1,0.2772277227722772,1
T21660,4107,2440.21,Bill Payment,2.0,Tablet,San Francisco,1,117,7,UPI,0.10256410256410256,0.005281595343039845,1,1.794871794871795,1,0.9655172413793104,1
T38108,2376,1079.36,Bill Payment,6.0,Desktop,Boston,3,62,6,Debit Card,0.16129032258064516,-0.5936667690925543,1,2.9032258064516125,1,0.8108108108108107,1
T43247,2190,,Online Purchase,,,Houston,2,80,3,Net Banking,0.1,,0,1.125,1,0.5853658536585366,1
T2886,2388,3706.26,POS Payment,0.0,Mobile,Miami,2,80,5,Credit Card,0.1875,0.9108211959839456,1,1.875,1,0.8620689655172414,1
T30635,1265,1450.33,POS Payment,11.0,Mobile,Boston,0,61,11,Credit Card,0.18032786885245902,-0.6403758591364033,0,5.409836065573771,1,1.3444444444444446,1
T20413,4383,2820.21,Bank Transfer,8.0,Tablet,Chicago,3,40,4,Credit Card,0.25,0.01996774286377604,0,3.0,1,0.8333333333333334,1
T9411,4770,2849.97,POS Payment,23.0,Tablet,Houston,4,42,3,Debit Card,0.40476190476190477,0.21721117392379016,0,2.142857142857143,1,0.4678899082568807,1
T11661,3686,223.65,POS Payment,17.0,Mobile,,3,39,14,Net Banking,0.5384615384615384,-0.9677987816557388,0,10.769230769230768,1,1.896774193548387,1
T25537,2528,69.69,Bank Transfer,23.0,Mobile,Houston,3,41,14,Invalid Method,0.2682926829268293,-1.3371277745820878,0,10.24390243902439,1,1.7303370786516852,1
T38265,2863,,POS Payment,22.0,Desktop,Boston,1,11,12,Credit Card,1.6363636363636365,,0,12.0,1,1.3333333333333333,1
T29407,1674,4456.09,POS Payment,10.0,Mobile,Chicago,4,89,1,Credit Card,0.11235955056179775,1.0301810101184983,0,0.33707865168539325,1,0.136986301369863,1
T18349,4059,4632.69,POS Payment,18.0,Mobile,Boston,1,3,9,Net Banking,4.0,0.9010623046289813,0,9.0,1,1.148936170212766,1
T47476,1601,1964.36,Online Purchase,9.0,Tablet,Seattle,0,87,12,Net Banking,0.1839080459770115,-0.32511681109678764,0,4.137931034482759,1,1.3617021276595744,1
T5932,2692,986.75,Online Purchase,6.0,Tablet,New York,1,77,14,Credit Card,0.15584415584415584,-0.6630113294895894,1,5.454545454545454,1,1.6470588235294117,1
T673,4171,2373.58,ATM Withdrawal,11.0,Desktop,Seattle,1,91,8,Credit Card,0.12087912087912088,-0.18310088763217258,0,2.6373626373626373,1,1.0602409638554215,1
T36934,4581,3866.58,Bill Payment,3.0,Desktop,Boston,3,87,10,Credit Card,0.10344827586206896,0.9762940934214758,1,3.4482758620689657,1,1.4754098360655739,1
T25350,2413,4749.13,POS Payment,4.0,Tablet,New York,4,49,11,UPI,0.20408163265306123,0.8190819760837998,1,6.73469387755102,1,1.2941176470588236,1
T33859,4179,3474.83,POS Payment,19.0,Tablet,Los Angeles,1,10,12,UPI,1.6,0.620768416484565,0,12.0,1,1.5238095238095237,1
T17096,1459,2964.35,Bill Payment,,Tablet,Los Angeles,0,13,9,Credit Card,1.3076923076923077,0.3734231567970004,0,9.0,1,1.2644628099173554,1
T12084,1653,4605.86,Online Purchase,23.0,Mobile,,3,25,14,Debit Card,0.44,-0.1534784982844631,0,14.0,1,1.7906976744186047,1
T33943,4469,2452.18,POS Payment,1.0,Tablet,Boston,1,46,12,UPI,0.13043478260869565,-1.774577259749712,1,7.826086956521738,1,1.6744186046511627,1
T32101,4802,1841.71,Bank Transfer,,Mobile,Boston,4,39,5,Net Banking,0.28205128205128205,0.02924692591289103,0,3.846153846153846,1,0.7051282051282052,1
T32908,2017,718.74,Bill Payment,7.0,Tablet,Chicago,3,52,10,UPI,0.3269230769230769,-1.9113433017374033,0,5.769230769230769,1,1.3934426229508197,1
T20511,4325,3861.84,Bill Payment,9.0,Mobile,Los Angeles,0,115,13,UPI,0.12173913043478261,1.2595286420209475,0,3.391304347826087,1,1.5555555555555554,1
T44367,4307,4217.79,Bill Payment,1.0,Tablet,Houston,2,79,7,UPI,0.16455696202531644,1.5659756562679907,1,2.6582278481012658,1,0.9191919191919192,1
T37182,4883,2606.51,POS Payment,4.0,,Los Angeles,3,57,5,Credit Card,0.2631578947368421,0.18227007048934812,1,2.6315789473684212,1,0.6198347107438017,1
T43047,1065,3386.98,POS Payment,16.0,Desktop,Boston,2,93,10,Debit Card,0.1827956989247312,-0.2428920006793499,0,3.225806451612903,1,1.349206349206349,1
T18533,2088,509.04,Bank Transfer,23.0,Desktop,Miami,4,6,12,Credit Card,2.8333333333333335,-0.8209930479866675,0,12.0,1,1.5,1
T9025,4593,3417.94,ATM Withdrawal,8.0,Mobile,San Francisco,4,111,7,Invalid Method,0.11711711711711711,0.5532790795749065,0,1.8918918918918919,1,1.0833333333333333,1
T5072,2950,364.54,ATM Withdrawal,6.0,Tablet,Seattle,2,84,4,UPI,0.11904761904761904,-0.8751242415562994,1,1.4285714285714286,1,0.6451612903225806,1
T1537,1814,4786.81,Bill Payment,20.0,Mobile,New York,0,7,14,UPI,2.0,1.154206300884011,0,14.0,1,1.5433070866141734,1
T13615,4884,3607.89,Bill Payment,8.0,Tablet,Los Angeles,2,106,8,UPI,0.20754716981132076,0.7517952213302096,0,2.2641509433962264,1,0.9777777777777777,1
